id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_eiras_2_1_1_06_0007,2.1.1.06.0007,I.S.S.Q.N. a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0014,2.1.1.06.0014,Cofins a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0015,2.1.1.06.0015,PIS a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0016,2.1.1.06.0016,I.R.R.F. a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0017,2.1.1.06.0017,IRPJ a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0018,2.1.1.06.0018,CSLL a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0025,2.1.1.06.0025,I.N.S.S. a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0028,2.1.1.06.0028,F.G.T.S. a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0031,2.1.1.06.0031,Imposto Unificado Simples a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0035,2.1.1.06.0035,Contrib. Sindical a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0038,2.1.1.06.0038,Cont. Confederativa a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0041,2.1.1.06.0041,Cont.Assistencial a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0042,2.1.1.06.0042,Retenção Fonte CSLL/COFINS/PIS,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0047,2.1.1.06.0047,Simples Nacional a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0048,2.1.1.06.0048,Inss S/ Faturamento - Desoneração - a Recolher,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_06_0049,2.1.1.06.0049,Parcelamentos - RFB,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_08_0007,2.1.1.08.0007,Creditos de Terceiros,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_08_0009,2.1.1.08.0009,Adiantamento p/Futuro Aumento de Capital,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0002_1,2.1.1.09.0002.1,(-) Juros a Incorrer Financiamentos a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0002_2,2.1.1.09.0002.2,Financiamentos a Pagar,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0003_1,2.1.1.09.0003.1,(-) Juros a Incorrer Banco Bradesco S.A.,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0003_2,2.1.1.09.0003.2,Banco Bradesco S.A.,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0004_1,2.1.1.09.0004.1,(-) Juros a Incorrer Banco do Brasil S/A,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
account_template_eiras_2_1_1_09_0004_2,2.1.1.09.0004.2,Banco do Brasil S/A,,liability_current,0,l10n_br_coa_eiras.account_template_eiras
